id,area_kmsq,nitf:primary_image_identifier,nitf:auxiliary_image_identifier,nitf:source,mission,datetime,eo:cloud_cover,annotated_sites
20NOV18144931-M1BS-015624295010_01_P002,48.22961541,M1618DFA00,18NOV20WV031100020NOV18144931-M1BS-015624295010_01_P002,VNIR: 10400100618DFA00,WV03,2020-11-18T14:49:31Z,0,
20NOV18144946-P1BS-015956933010_01_P001,207.1283258,P162A33200,18NOV20WV031100020NOV18144946-P1BS-015956933010_01_P001,"VNIR: 1040010062A33200, SWIR: 104A010062A33200",WV03,2020-11-18T14:49:46Z,0,
20NOV18144946-M1BS-015956933010_01_P001,207.6106425,M162A33200,18NOV20WV031100020NOV18144946-M1BS-015956933010_01_P001,"VNIR: 1040010062A33200, SWIR: 104A010062A33200",WV03,2020-11-18T14:49:46Z,0,
20NOV18144948-P1BS-015956933010_01_P002,158.9702581,P162A33200,18NOV20WV031100020NOV18144948-P1BS-015956933010_01_P002,"VNIR: 1040010062A33200, SWIR: 104A010062A33200",WV03,2020-11-18T14:49:48Z,0,
20NOV18144948-M1BS-015956933010_01_P002,159.337667,M162A33200,18NOV20WV031100020NOV18144948-M1BS-015956933010_01_P002,"VNIR: 1040010062A33200, SWIR: 104A010062A33200",WV03,2020-11-18T14:49:48Z,0,
20NOV18160044-P1BS-014422445010_01_P006,327.7343984,P1AE951100,18NOV20WV021100020NOV18160044-P1BS-014422445010_01_P006,DigitalGlobe Acquired Image,WV02,2020-11-18T16:00:44Z,17,
20NOV18160044-M1BS-014422445010_01_P006,328.8355346,M1AE951100,18NOV20WV021100020NOV18160044-M1BS-014422445010_01_P006,DigitalGlobe Acquired Image,WV02,2020-11-18T16:00:44Z,17,
20NOV18160045-P1BS-014422445010_01_P007,324.3595907,P1AE951100,18NOV20WV021100020NOV18160045-P1BS-014422445010_01_P007,DigitalGlobe Acquired Image,WV02,2020-11-18T16:00:45Z,19,
20NOV18160045-M1BS-014422445010_01_P007,325.2861325,M1AE951100,18NOV20WV021100020NOV18160045-M1BS-014422445010_01_P007,DigitalGlobe Acquired Image,WV02,2020-11-18T16:00:45Z,19,
20NOV18160046-P1BS-014422445010_01_P008,320.8296139,P1AE951100,18NOV20WV021100020NOV18160046-P1BS-014422445010_01_P008,DigitalGlobe Acquired Image,WV02,2020-11-18T16:00:46Z,11,
20NOV18160046-M1BS-014422445010_01_P008,321.7474198,M1AE951100,18NOV20WV021100020NOV18160046-M1BS-014422445010_01_P008,DigitalGlobe Acquired Image,WV02,2020-11-18T16:00:46Z,11,
20NOV18214615-P1BS-014489658010_01_P001,353.8342267,P19F5E2000,18NOV20WV011500020NOV18214615-P1BS-014489658010_01_P001,VNIR: 102001009F5E2000,WV01,2020-11-18T21:46:15Z,8,"US_R004_0009, US_R004_0010, US_R004_0011, US_R004_0013, US_R004_0015, US_R004_0023, US_R004_0025, US_R004_0033, US_R004_0048"
20NOV18214616-P1BS-014489658010_01_P002,375.3816612,P19F5E2000,18NOV20WV011500020NOV18214616-P1BS-014489658010_01_P002,VNIR: 102001009F5E2000,WV01,2020-11-18T21:46:16Z,3,"US_R004_0043, US_R004_0047, US_R004_0054, US_R004_0056, US_R004_0060, US_R004_0062, US_R004_0065"
20NOV18214702-P1BS-014489723010_01_P002,385.3877431,P1A1676800,18NOV20WV011500020NOV18214702-P1BS-014489723010_01_P002,VNIR: 10200100A1676800,WV01,2020-11-18T21:47:02Z,7,"US_R004_0040, US_R004_0053, US_R004_0058, US_R004_0067"
20NOV18214702-P1BS-014489723010_01_P001,370.3963087,P1A1676800,18NOV20WV011500020NOV18214702-P1BS-014489723010_01_P001,VNIR: 10200100A1676800,WV01,2020-11-18T21:47:02Z,16,
20NOV19133010-P1BS-014445352010_01_P008,260.0800143,P19E935F00,19NOV20WV011000020NOV19133010-P1BS-014445352010_01_P008,VNIR: 102001009E935F00,WV01,2020-11-19T13:30:10Z,78,
20NOV20132115-P1BS-014862775010_01_P001,258.6178767,P1B08ADA00,20NOV20WV020900020NOV20132115-P1BS-014862775010_01_P001,VNIR: 10300100B08ADA00,WV02,2020-11-20T13:21:15Z,90,
20NOV20132115-M1BS-014862775010_01_P001,259.5068502,M1B08ADA00,20NOV20WV020900020NOV20132115-M1BS-014862775010_01_P001,VNIR: 10300100B08ADA00,WV02,2020-11-20T13:21:15Z,90,
20NOV21190612-P1BS-014460979010_01_P001,246.9093771,P1AE348D00,21NOV20WV021400020NOV21190612-P1BS-014460979010_01_P001,VNIR: 10300100AE348D00,WV02,2020-11-21T19:06:12Z,0,
20NOV21190612-M1BS-014460979010_01_P001,247.5782415,M1AE348D00,21NOV20WV021400020NOV21190612-M1BS-014460979010_01_P001,VNIR: 10300100AE348D00,WV02,2020-11-21T19:06:12Z,0,"US_R004_0013, US_R004_0015, US_R004_0023"
20NOV21190613-P1BS-014460979010_01_P002,268.9247682,P1AE348D00,21NOV20WV021400020NOV21190613-P1BS-014460979010_01_P002,VNIR: 10300100AE348D00,WV02,2020-11-21T19:06:13Z,0,"US_R004_0011, US_R004_0048, US_R004_0065"
20NOV21190613-M1BS-014460979010_01_P002,270.2826221,M1AE348D00,21NOV20WV021400020NOV21190613-M1BS-014460979010_01_P002,VNIR: 10300100AE348D00,WV02,2020-11-21T19:06:13Z,0,"US_R004_0033, US_R004_0043"
20NOV21190614-P1BS-014460979010_01_P003,273.6626139,P1AE348D00,21NOV20WV021400020NOV21190614-P1BS-014460979010_01_P003,VNIR: 10300100AE348D00,WV02,2020-11-21T19:06:14Z,0,US_R004_0067
20NOV21190614-M1BS-014460979010_01_P003,274.8360593,M1AE348D00,21NOV20WV021400020NOV21190614-M1BS-014460979010_01_P003,VNIR: 10300100AE348D00,WV02,2020-11-21T19:06:14Z,0,
20NOV21190730-P1BS-014460910010_01_P001,275.7909673,P1B03AF400,21NOV20WV021400020NOV21190730-P1BS-014460910010_01_P001,VNIR: 10300100B03AF400,WV02,2020-11-21T19:07:30Z,0,
20NOV21190730-M1BS-014460910010_01_P001,276.6595588,M1B03AF400,21NOV20WV021400020NOV21190730-M1BS-014460910010_01_P001,VNIR: 10300100B03AF400,WV02,2020-11-21T19:07:30Z,0,US_R004_0010
20NOV21190731-P1BS-014460910010_01_P002,306.5291188,P1B03AF400,21NOV20WV021400020NOV21190731-P1BS-014460910010_01_P002,VNIR: 10300100B03AF400,WV02,2020-11-21T19:07:31Z,0,"US_R004_0047, US_R004_0054, US_R004_0060"
20NOV21190731-M1BS-014460910010_01_P002,307.6174826,M1B03AF400,21NOV20WV021400020NOV21190731-M1BS-014460910010_01_P002,VNIR: 10300100B03AF400,WV02,2020-11-21T19:07:31Z,0,"US_R004_0040, US_R004_0042, US_R004_0053"
20NOV21190732-P1BS-014460910010_01_P003,304.3108094,P1B03AF400,21NOV20WV021400020NOV21190732-P1BS-014460910010_01_P003,VNIR: 10300100B03AF400,WV02,2020-11-21T19:07:32Z,0,
20NOV21190732-M1BS-014460910010_01_P003,304.8661545,M1B03AF400,21NOV20WV021400020NOV21190732-M1BS-014460910010_01_P003,VNIR: 10300100B03AF400,WV02,2020-11-21T19:07:32Z,0,"US_R004_0056, US_R004_0058"
20NOV22183218-P1BS-014895001010_01_P003,302.5716557,P1B09CA000,22NOV20WV021300020NOV22183218-P1BS-014895001010_01_P003,VNIR: 10300100B09CA000,WV02,2020-11-22T18:32:18Z,4,
20NOV22183218-P1BS-014480827010_01_P003,264.9642508,P1B09CA000,22NOV20WV021300020NOV22183218-P1BS-014480827010_01_P003,VNIR: 10300100B09CA000,WV02,2020-11-22T18:32:18Z,4,
20NOV22183218-M1BS-014895001010_01_P003,303.1765599,M1B09CA000,22NOV20WV021300020NOV22183218-M1BS-014895001010_01_P003,VNIR: 10300100B09CA000,WV02,2020-11-22T18:32:18Z,4,
20NOV22183218-M1BS-014480827010_01_P003,265.7452742,M1B09CA000,22NOV20WV021300020NOV22183218-M1BS-014480827010_01_P003,VNIR: 10300100B09CA000,WV02,2020-11-22T18:32:18Z,4,
20NOV22183219-P1BS-014895001010_01_P004,299.9869697,P1B09CA000,22NOV20WV021300020NOV22183219-P1BS-014895001010_01_P004,VNIR: 10300100B09CA000,WV02,2020-11-22T18:32:19Z,4,
20NOV22183219-M1BS-014895001010_01_P004,301.1592024,M1B09CA000,22NOV20WV021300020NOV22183219-M1BS-014895001010_01_P004,VNIR: 10300100B09CA000,WV02,2020-11-22T18:32:19Z,4,
20NOV22183219-P1BS-014480827010_01_P004,264.4638895,P1B09CA000,22NOV20WV021300020NOV22183219-P1BS-014480827010_01_P004,VNIR: 10300100B09CA000,WV02,2020-11-22T18:32:19Z,5,
20NOV22183219-M1BS-014480827010_01_P004,264.9613601,M1B09CA000,22NOV20WV021300020NOV22183219-M1BS-014480827010_01_P004,VNIR: 10300100B09CA000,WV02,2020-11-22T18:32:19Z,5,
20NOV22183220-P1BS-014480827010_01_P005,262.5051816,P1B09CA000,22NOV20WV021300020NOV22183220-P1BS-014480827010_01_P005,VNIR: 10300100B09CA000,WV02,2020-11-22T18:32:20Z,5,
20NOV22183220-M1BS-014480827010_01_P005,263.2854139,M1B09CA000,22NOV20WV021300020NOV22183220-M1BS-014480827010_01_P005,VNIR: 10300100B09CA000,WV02,2020-11-22T18:32:20Z,5,
20NOV22183221-P1BS-014895001010_01_P005,297.6153323,P1B09CA000,22NOV20WV021300020NOV22183221-P1BS-014895001010_01_P005,VNIR: 10300100B09CA000,WV02,2020-11-22T18:32:21Z,7,
20NOV22183221-P1BS-014480827010_01_P006,260.9117371,P1B09CA000,22NOV20WV021300020NOV22183221-P1BS-014480827010_01_P006,VNIR: 10300100B09CA000,WV02,2020-11-22T18:32:21Z,7,
20NOV22183221-M1BS-014895001010_01_P005,298.7288874,M1B09CA000,22NOV20WV021300020NOV22183221-M1BS-014895001010_01_P005,VNIR: 10300100B09CA000,WV02,2020-11-22T18:32:21Z,7,
20NOV22183221-M1BS-014480827010_01_P006,261.4057126,M1B09CA000,22NOV20WV021300020NOV22183221-M1BS-014480827010_01_P006,VNIR: 10300100B09CA000,WV02,2020-11-22T18:32:21Z,7,
20NOV23144904-P1BS-015629459010_01_P001,278.1760117,P1B157D900,23NOV20WV021100020NOV23144904-P1BS-015629459010_01_P001,VNIR: 10300100B157D900,WV02,2020-11-23T14:49:04Z,1,
20NOV23144904-M1BS-015629459010_01_P001,279.0860323,M1B157D900,23NOV20WV021100020NOV23144904-M1BS-015629459010_01_P001,VNIR: 10300100B157D900,WV02,2020-11-23T14:49:04Z,1,
20NOV26020433-P1BS-014418193010_01_P001,213.3210518,P16137AE00,26NOV20WV030300020NOV26020433-P1BS-014418193010_01_P001,"VNIR: 104001006137AE00, SWIR: 104A01006137AE00",WV03,2020-11-26T02:04:33Z,0,
20NOV26020433-M1BS-014418193010_01_P001,213.7151751,M16137AE00,26NOV20WV030300020NOV26020433-M1BS-014418193010_01_P001,"VNIR: 104001006137AE00, SWIR: 104A01006137AE00",WV03,2020-11-26T02:04:33Z,0,
20NOV26020435-P1BS-014418193010_01_P002,232.5759549,P16137AE00,26NOV20WV030300020NOV26020435-P1BS-014418193010_01_P002,"VNIR: 104001006137AE00, SWIR: 104A01006137AE00",WV03,2020-11-26T02:04:35Z,0,
20NOV26020435-M1BS-014418193010_01_P002,233.1407191,M16137AE00,26NOV20WV030300020NOV26020435-M1BS-014418193010_01_P002,"VNIR: 104001006137AE00, SWIR: 104A01006137AE00",WV03,2020-11-26T02:04:35Z,0,
20NOV26020437-M1BS-014418193010_01_P004,228.7753698,M16137AE00,26NOV20WV030300020NOV26020437-M1BS-014418193010_01_P004,"VNIR: 104001006137AE00, SWIR: 104A01006137AE00",WV03,2020-11-26T02:04:37Z,0,"KR_Rxxx_0021, KR_Rxxx_0023"
20NOV26080155-P1BS-014905014010_01_P001,336.4753142,P1B2D1D300,26NOV20WV020600020NOV26080155-P1BS-014905014010_01_P001,VNIR: 10300100B2D1D300,WV02,2020-11-26T08:01:55Z,32,
20NOV26080155-M1BS-014905014010_01_P001,337.3126127,M1B2D1D300,26NOV20WV020600020NOV26080155-M1BS-014905014010_01_P001,VNIR: 10300100B2D1D300,WV02,2020-11-26T08:01:55Z,32,
20NOV26125922-M1BS-014439932010_01_P001,220.8927171,M1B11B7700,26NOV20WV021000020NOV26125922-M1BS-014439932010_01_P001,VNIR: 10300100B11B7700,WV02,2020-11-26T12:59:22Z,0,BR_Rxxx_0070
20NOV27184723-P1BS-014895025010_01_P002,274.478961,P1B1A4E300,27NOV20WV021300020NOV27184723-P1BS-014895025010_01_P002,VNIR: 10300100B1A4E300,WV02,2020-11-27T18:47:23Z,0,
20NOV27184723-P1BS-014480829010_01_P002,240.4558804,P1B1A4E300,27NOV20WV021300020NOV27184723-P1BS-014480829010_01_P002,VNIR: 10300100B1A4E300,WV02,2020-11-27T18:47:23Z,0,
20NOV27184723-M1BS-014895025010_01_P002,275.3567371,M1B1A4E300,27NOV20WV021300020NOV27184723-M1BS-014895025010_01_P002,VNIR: 10300100B1A4E300,WV02,2020-11-27T18:47:23Z,0,
20NOV27184723-M1BS-014480829010_01_P002,241.2290745,M1B1A4E300,27NOV20WV021300020NOV27184723-M1BS-014480829010_01_P002,VNIR: 10300100B1A4E300,WV02,2020-11-27T18:47:23Z,0,
20NOV27184724-P1BS-014480829010_01_P003,240.5257898,P1B1A4E300,27NOV20WV021300020NOV27184724-P1BS-014480829010_01_P003,VNIR: 10300100B1A4E300,WV02,2020-11-27T18:47:24Z,0,
20NOV27184724-M1BS-014480829010_01_P003,241.3026122,M1B1A4E300,27NOV20WV021300020NOV27184724-M1BS-014480829010_01_P003,VNIR: 10300100B1A4E300,WV02,2020-11-27T18:47:24Z,0,
20NOV27184725-P1BS-014895025010_01_P003,274.6161598,P1B1A4E300,27NOV20WV021300020NOV27184725-P1BS-014895025010_01_P003,VNIR: 10300100B1A4E300,WV02,2020-11-27T18:47:25Z,0,
20NOV27184725-P1BS-014480829010_01_P004,240.5189115,P1B1A4E300,27NOV20WV021300020NOV27184725-P1BS-014480829010_01_P004,VNIR: 10300100B1A4E300,WV02,2020-11-27T18:47:25Z,0,
20NOV27184725-M1BS-014895025010_01_P003,275.4965291,M1B1A4E300,27NOV20WV021300020NOV27184725-M1BS-014895025010_01_P003,VNIR: 10300100B1A4E300,WV02,2020-11-27T18:47:25Z,0,
20NOV27184725-M1BS-014480829010_01_P004,241.2957403,M1B1A4E300,27NOV20WV021300020NOV27184725-M1BS-014480829010_01_P004,VNIR: 10300100B1A4E300,WV02,2020-11-27T18:47:25Z,0,
20NOV27184726-P1BS-014895025010_01_P004,275.2238575,P1B1A4E300,27NOV20WV021300020NOV27184726-P1BS-014895025010_01_P004,VNIR: 10300100B1A4E300,WV02,2020-11-27T18:47:26Z,0,
20NOV27184726-M1BS-014895025010_01_P004,276.1070949,M1B1A4E300,27NOV20WV021300020NOV27184726-M1BS-014895025010_01_P004,VNIR: 10300100B1A4E300,WV02,2020-11-27T18:47:26Z,0,
20NOV27222916-P1BS-014421998010_01_P001,221.4786596,P1B0BA8B00,27NOV20WV021500020NOV27222916-P1BS-014421998010_01_P001,VNIR: 10300100B0BA8B00,WV02,2020-11-27T22:29:16Z,17,
20NOV27222916-M1BS-014421998010_01_P001,222.1080692,M1B0BA8B00,27NOV20WV021500020NOV27222916-M1BS-014421998010_01_P001,VNIR: 10300100B0BA8B00,WV02,2020-11-27T22:29:16Z,17,
20NOV27222917-P1BS-014421998010_01_P003,59.18674073,P1B0BA8B00,27NOV20WV021500020NOV27222917-P1BS-014421998010_01_P003,VNIR: 10300100B0BA8B00,WV02,2020-11-27T22:29:17Z,34,
20NOV27222917-P1BS-014421998010_01_P002,233.3097034,P1B0BA8B00,27NOV20WV021500020NOV27222917-P1BS-014421998010_01_P002,VNIR: 10300100B0BA8B00,WV02,2020-11-27T22:29:17Z,32,
20NOV27222917-M1BS-014421998010_01_P003,59.45046143,M1B0BA8B00,27NOV20WV021500020NOV27222917-M1BS-014421998010_01_P003,VNIR: 10300100B0BA8B00,WV02,2020-11-27T22:29:17Z,34,
20NOV27222917-M1BS-014421998010_01_P002,234.1261827,M1B0BA8B00,27NOV20WV021500020NOV27222917-M1BS-014421998010_01_P002,VNIR: 10300100B0BA8B00,WV02,2020-11-27T22:29:17Z,32,NZ_R002_0055
20NOV29050632-P1BS-014418212010_01_P002,438.2685863,P1A046A500,29NOV20WV010500020NOV29050632-P1BS-014418212010_01_P002,VNIR: 10200100A046A500,WV01,2020-11-29T05:06:32Z,0,KR_R002_0139
20NOV29050633-P1BS-014418212010_01_P003,438.4513596,P1A046A500,29NOV20WV010500020NOV29050633-P1BS-014418212010_01_P003,VNIR: 10200100A046A500,WV01,2020-11-29T05:06:33Z,0,
20NOV29050634-P1BS-014418212010_01_P004,443.5148135,P1A046A500,29NOV20WV010500020NOV29050634-P1BS-014418212010_01_P004,VNIR: 10200100A046A500,WV01,2020-11-29T05:06:34Z,0,
20NOV29050635-P1BS-014418212010_01_P005,447.0435573,P1A046A500,29NOV20WV010500020NOV29050635-P1BS-014418212010_01_P005,VNIR: 10200100A046A500,WV01,2020-11-29T05:06:35Z,2,
20NOV29050636-P1BS-014418212010_01_P006,449.3280119,P1A046A500,29NOV20WV010500020NOV29050636-P1BS-014418212010_01_P006,VNIR: 10200100A046A500,WV01,2020-11-29T05:06:36Z,4,
20NOV29050637-P1BS-014418212010_01_P007,457.6773045,P1A046A500,29NOV20WV010500020NOV29050637-P1BS-014418212010_01_P007,VNIR: 10200100A046A500,WV01,2020-11-29T05:06:37Z,3,KR_Rxxx_0021
20NOV29050726-P1BS-014418211010_01_P002,424.632796,P1A0EAFA00,29NOV20WV010500020NOV29050726-P1BS-014418211010_01_P002,VNIR: 10200100A0EAFA00,WV01,2020-11-29T05:07:26Z,0,
20NOV29050727-P1BS-014418211010_01_P003,413.6765643,P1A0EAFA00,29NOV20WV010500020NOV29050727-P1BS-014418211010_01_P003,VNIR: 10200100A0EAFA00,WV01,2020-11-29T05:07:27Z,0,KR_Rxxx_0017
20NOV29050728-P1BS-014418211010_01_P004,404.818128,P1A0EAFA00,29NOV20WV010500020NOV29050728-P1BS-014418211010_01_P004,VNIR: 10200100A0EAFA00,WV01,2020-11-29T05:07:28Z,0,
20NOV29050729-P1BS-014418211010_01_P005,394.0805399,P1A0EAFA00,29NOV20WV010500020NOV29050729-P1BS-014418211010_01_P005,VNIR: 10200100A0EAFA00,WV01,2020-11-29T05:07:29Z,0,
20NOV29050730-P1BS-014418211010_01_P006,388.0953189,P1A0EAFA00,29NOV20WV010500020NOV29050730-P1BS-014418211010_01_P006,VNIR: 10200100A0EAFA00,WV01,2020-11-29T05:07:30Z,1,
20NOV29050731-P1BS-014418211010_01_P007,382.2943845,P1A0EAFA00,29NOV20WV010500020NOV29050731-P1BS-014418211010_01_P007,VNIR: 10200100A0EAFA00,WV01,2020-11-29T05:07:31Z,0,KR_Rxxx_0023
20NOV29095342-P1BS-014469625010_01_P001,413.8366787,P1A1881300,29NOV20WV010800020NOV29095342-P1BS-014469625010_01_P001,VNIR: 10200100A1881300,WV01,2020-11-29T09:53:42Z,0,"AE_R001_0000, AE_R001_0007, AE_R001_0061, AE_R001_0068, AE_R001_0080, AE_R001_0084, AE_R001_0089, AE_R001_0094, AE_R001_0096, AE_R001_0108, AE_R001_0111, AE_R001_0120, AE_R001_0158, AE_R001_0159, AE_R001_0176, AE_R001_0177, AE_R001_0184, AE_R001_0188, AE_R001_0203, AE_R001_0317, AE_R001_0373"
20NOV29095343-P1BS-014469625010_01_P002,162.6418068,P1A1881300,29NOV20WV010800020NOV29095343-P1BS-014469625010_01_P002,VNIR: 10200100A1881300,WV01,2020-11-29T09:53:43Z,0,"AE_R001_0010, AE_R001_0012, AE_R001_0015, AE_R001_0018, AE_R001_0046, AE_R001_0047, AE_R001_0049, AE_R001_0051, AE_R001_0132, AE_R001_0135, AE_R001_0142, AE_R001_0144, AE_R001_0145, AE_R001_0147, AE_R001_0227, AE_R001_0260, AE_R001_0270, AE_R001_0300, AE_R001_0310, AE_R001_0311, AE_R001_0312, AE_R001_0314, AE_R001_0339, AE_R001_0348"
20NOV30221945-P1BS-014422000010_01_P001,241.7574728,P1B0130E00,30NOV20WV021500020NOV30221945-P1BS-014422000010_01_P001,VNIR: 10300100B0130E00,WV02,2020-11-30T22:19:45Z,47,
20NOV30221945-M1BS-014422000010_01_P001,242.4064374,M1B0130E00,30NOV20WV021500020NOV30221945-M1BS-014422000010_01_P001,VNIR: 10300100B0130E00,WV02,2020-11-30T22:19:45Z,47,
20NOV30221946-P1BS-014422000010_01_P003,66.89961143,P1B0130E00,30NOV20WV021500020NOV30221946-P1BS-014422000010_01_P003,VNIR: 10300100B0130E00,WV02,2020-11-30T22:19:46Z,46,
20NOV30221946-P1BS-014422000010_01_P002,255.2364402,P1B0130E00,30NOV20WV021500020NOV30221946-P1BS-014422000010_01_P002,VNIR: 10300100B0130E00,WV02,2020-11-30T22:19:46Z,48,
20NOV30221946-M1BS-014422000010_01_P003,67.1022698,M1B0130E00,30NOV20WV021500020NOV30221946-M1BS-014422000010_01_P003,VNIR: 10300100B0130E00,WV02,2020-11-30T22:19:46Z,46,
20NOV30221946-M1BS-014422000010_01_P002,256.0667622,M1B0130E00,30NOV20WV021500020NOV30221946-M1BS-014422000010_01_P002,VNIR: 10300100B0130E00,WV02,2020-11-30T22:19:46Z,48,NZ_R002_0055
20DEC01013517-P1BS-014422107010_01_P001,338.398338,P19F90A100,01DEC20WV010200020DEC01013517-P1BS-014422107010_01_P001,VNIR: 102001009F90A100,WV01,2020-12-01T01:35:17Z,41,NZ_R002_0081
20DEC01013518-P1BS-014422107010_01_P002,190.0918597,P19F90A100,01DEC20WV010200020DEC01013518-P1BS-014422107010_01_P002,VNIR: 102001009F90A100,WV01,2020-12-01T01:35:18Z,23,NZ_R002_0055
20DEC01131521-M1BS-014439934010_01_P001,257.343187,M1B19F9900,01DEC20WV021000020DEC01131521-M1BS-014439934010_01_P001,VNIR: 10300100B19F9900,WV02,2020-12-01T13:15:21Z,0,BR_Rxxx_0070
20DEC01131553-P1BS-014862789010_01_P002,82.64055479,P1AEC84C00,01DEC20WV021000020DEC01131553-P1BS-014862789010_01_P002,VNIR: 10300100AEC84C00,WV02,2020-12-01T13:15:53Z,56,
20DEC01131553-P1BS-014862789010_01_P001,263.801093,P1AEC84C00,01DEC20WV021000020DEC01131553-P1BS-014862789010_01_P001,VNIR: 10300100AEC84C00,WV02,2020-12-01T13:15:53Z,67,
20DEC01131553-M1BS-014862789010_01_P002,82.9421948,M1AEC84C00,01DEC20WV021000020DEC01131553-M1BS-014862789010_01_P002,VNIR: 10300100AEC84C00,WV02,2020-12-01T13:15:53Z,56,
20DEC01131553-M1BS-014862789010_01_P001,264.493771,M1AEC84C00,01DEC20WV021000020DEC01131553-M1BS-014862789010_01_P001,VNIR: 10300100AEC84C00,WV02,2020-12-01T13:15:53Z,67,
20DEC01161840-P1BS-014233134010_01_P001,189.4166068,P161D11F00,01DEC20WV031200020DEC01161840-P1BS-014233134010_01_P001,DigitalGlobe Acquired Image,WV03,2020-12-01T16:18:40Z,1,
20DEC01161840-M1BS-014233134010_01_P001,190.0110167,M161D11F00,01DEC20WV031200020DEC01161840-M1BS-014233134010_01_P001,DigitalGlobe Acquired Image,WV03,2020-12-01T16:18:40Z,1,"US_R001_0013, US_R001_0016, US_R001_0018, US_R001_0019, US_R001_0022, US_R001_0023, US_R001_0024, US_R001_0027, US_R001_0028, US_R001_0042"
20DEC01161842-P1BS-014233134010_01_P002,41.33231781,P161D11F00,01DEC20WV031200020DEC01161842-P1BS-014233134010_01_P002,DigitalGlobe Acquired Image,WV03,2020-12-01T16:18:42Z,1,
20DEC01161842-M1BS-014233134010_01_P002,41.43035349,M161D11F00,01DEC20WV031200020DEC01161842-M1BS-014233134010_01_P002,DigitalGlobe Acquired Image,WV03,2020-12-01T16:18:42Z,1,
20DEC04130441-P1BS-014887524010_01_P001,299.7474233,P1B11DAC00,04DEC20WV021000020DEC04130441-P1BS-014887524010_01_P001,VNIR: 10300100B11DAC00,WV02,2020-12-04T13:04:41Z,0,BR_R005_0147
20DEC04130441-P1BS-014862758010_01_P001,299.7474233,P1B11DAC00,04DEC20WV021000020DEC04130441-P1BS-014862758010_01_P001,VNIR: 10300100B11DAC00,WV02,2020-12-04T13:04:41Z,0,BR_R005_0034
20DEC04130441-M1BS-014887524010_01_P001,300.6563517,M1B11DAC00,04DEC20WV021000020DEC04130441-M1BS-014887524010_01_P001,VNIR: 10300100B11DAC00,WV02,2020-12-04T13:04:41Z,0,BR_R005_0050
20DEC04130442-P1BS-014887524010_01_P002,323.5447004,P1B11DAC00,04DEC20WV021000020DEC04130442-P1BS-014887524010_01_P002,VNIR: 10300100B11DAC00,WV02,2020-12-04T13:04:42Z,0,
20DEC04130442-M1BS-014887524010_01_P002,324.2791376,M1B11DAC00,04DEC20WV021000020DEC04130442-M1BS-014887524010_01_P002,VNIR: 10300100B11DAC00,WV02,2020-12-04T13:04:42Z,0,
20DEC04130510-M1BS-014439936010_01_P001,234.732731,M1B2244000,04DEC20WV021000020DEC04130510-M1BS-014439936010_01_P001,VNIR: 10300100B2244000,WV02,2020-12-04T13:05:10Z,0,BR_Rxxx_0070
20DEC04221543-P1BS-014422058010_01_P001,215.5691929,P164877900,04DEC20WV031600020DEC04221543-P1BS-014422058010_01_P001,VNIR: 1040010064877900,WV03,2020-12-04T22:15:43Z,17,
20DEC04221543-M1BS-014422058010_01_P001,216.187711,M164877900,04DEC20WV031600020DEC04221543-M1BS-014422058010_01_P001,VNIR: 1040010064877900,WV03,2020-12-04T22:15:43Z,17,
20DEC04221544-P1BS-014422058010_01_P003,60.49148085,P164877900,04DEC20WV031600020DEC04221544-P1BS-014422058010_01_P003,VNIR: 1040010064877900,WV03,2020-12-04T22:15:44Z,99,
20DEC04221544-P1BS-014422058010_01_P002,229.4664465,P164877900,04DEC20WV031600020DEC04221544-P1BS-014422058010_01_P002,VNIR: 1040010064877900,WV03,2020-12-04T22:15:44Z,64,
20DEC04221544-M1BS-014422058010_01_P003,60.54556336,M164877900,04DEC20WV031600020DEC04221544-M1BS-014422058010_01_P003,VNIR: 1040010064877900,WV03,2020-12-04T22:15:44Z,99,
20DEC04221544-M1BS-014422058010_01_P002,229.958763,M164877900,04DEC20WV031600020DEC04221544-M1BS-014422058010_01_P002,VNIR: 1040010064877900,WV03,2020-12-04T22:15:44Z,64,
20DEC05201216-P1BS-014489019010_01_P001,367.3100809,P19DD07A00,05DEC20WV011400020DEC05201216-P1BS-014489019010_01_P001,VNIR: 102001009DD07A00,WV01,2020-12-05T20:12:16Z,0,US_R006_0057
20DEC05201217-P1BS-014489019010_01_P002,261.587862,P19DD07A00,05DEC20WV011400020DEC05201217-P1BS-014489019010_01_P002,VNIR: 102001009DD07A00,WV01,2020-12-05T20:12:17Z,0,US_R006_0014
20DEC05201302-P1BS-014489015010_01_P001,357.6696836,P19E601000,05DEC20WV011400020DEC05201302-P1BS-014489015010_01_P001,VNIR: 102001009E601000,WV01,2020-12-05T20:13:02Z,0,US_R006_0052
20DEC05201303-P1BS-014489015010_01_P002,297.2989298,P19E601000,05DEC20WV011400020DEC05201303-P1BS-014489015010_01_P002,VNIR: 102001009E601000,WV01,2020-12-05T20:13:03Z,0,US_R006_0015
20DEC07131409-P1BS-014862805010_01_P001,225.7543565,P16324B300,07DEC20WV031000020DEC07131409-P1BS-014862805010_01_P001,VNIR: 104001006324B300,WV03,2020-12-07T13:14:09Z,97,
