id,area_kmsq,s2:product_uri,s2:granule_id,platform,constellation,datetime,eo:cloud_cover,annotated_sites
S2B_59GPM_20220821_0_L2A,12057.83131,S2B_MSIL2A_20220821T222549_N0400_R029_T59GPM_20220821T234522.SAFE,S2B_OPER_MSI_L2A_TL_2BPS_20220821T234522_A028512_T59GPM_N04.00,sentinel-2b,sentinel-2,2022-08-21T22:28:18.884000Z,96.443909,
S2A_52SEG_20220822_0_L2A,12064.05682,S2A_MSIL2A_20220822T020711_N0400_R103_T52SEG_20220824T143002.SAFE,S2A_OPER_MSI_L2A_TL_ATOS_20220824T143002_A037423_T52SEG_N04.00,sentinel-2a,sentinel-2,2022-08-22T02:17:21.671000Z,22.435252,
S2A_52SDG_20220822_0_L2A,9783.818304,S2A_MSIL2A_20220822T020711_N0400_R103_T52SDG_20220824T143002.SAFE,S2A_OPER_MSI_L2A_TL_ATOS_20220824T143002_A037423_T52SDG_N04.00,sentinel-2a,sentinel-2,2022-08-22T02:17:25.131000Z,42.119026,
S2A_39RVK_20220822_0_L2A,12064.34445,S2A_MSIL2A_20220822T070631_N0400_R106_T39RVK_20220822T114857.SAFE,S2A_OPER_MSI_L2A_TL_ATOS_20220822T114857_A037426_T39RVK_N04.00,sentinel-2a,sentinel-2,2022-08-22T07:22:32.985000Z,0.065249,
S2B_35HLC_20220822_0_L2A,11427.48063,S2B_MSIL2A_20220822T075609_N0400_R035_T35HLC_20220822T104620.SAFE,S2B_OPER_MSI_L2A_TL_2BPS_20220822T104620_A028518_T35HLC_N04.00,sentinel-2b,sentinel-2,2022-08-22T08:29:39.486000Z,13.525513,
S2B_35ULB_20220822_0_L2A,12058.72029,S2B_MSIL2A_20220822T093549_N0400_R036_T35ULB_20220822T112319.SAFE,S2B_OPER_MSI_L2A_TL_2BPS_20220822T112319_A028519_T35ULB_N04.00,sentinel-2b,sentinel-2,2022-08-22T09:45:06.617000Z,29.254496,
S2B_34UFG_20220822_0_L2A,12057.85022,S2B_MSIL2A_20220822T093549_N0400_R036_T34UFG_20220822T112319.SAFE,S2B_OPER_MSI_L2A_TL_2BPS_20220822T112319_A028519_T34UFG_N04.00,sentinel-2b,sentinel-2,2022-08-22T09:45:10.267000Z,48.273912,
S2B_35ULA_20220822_0_L2A,11835.19963,S2B_MSIL2A_20220822T093549_N0400_R036_T35ULA_20220822T112319.SAFE,S2B_OPER_MSI_L2A_TL_2BPS_20220822T112319_A028519_T35ULA_N04.00,sentinel-2b,sentinel-2,2022-08-22T09:45:20.365000Z,44.173461,
S2B_34UFF_20220822_0_L2A,12057.84885,S2B_MSIL2A_20220822T093549_N0400_R036_T34UFF_20220822T112319.SAFE,S2B_OPER_MSI_L2A_TL_2BPS_20220822T112319_A028519_T34UFF_N04.00,sentinel-2b,sentinel-2,2022-08-22T09:45:24.730000Z,36.859286,
S2A_32TMT_20220822_0_L2A,12064.34851,S2A_MSIL2A_20220822T102611_N0400_R108_T32TMT_20220822T184205.SAFE,S2A_OPER_MSI_L2A_TL_ATOS_20220822T184205_A037428_T32TMT_N04.00,sentinel-2a,sentinel-2,2022-08-22T10:37:58.464000Z,11.487107,
S2A_32TLT_20220822_0_L2A,12058.70883,S2A_MSIL2A_20220822T102611_N0400_R108_T32TLT_20220822T184205.SAFE,S2A_OPER_MSI_L2A_TL_ATOS_20220822T184205_A037428_T32TLT_N04.00,sentinel-2a,sentinel-2,2022-08-22T10:38:02.790000Z,9.006312,
S2A_32TLS_20220822_0_L2A,12058.70749,S2A_MSIL2A_20220822T102611_N0400_R108_T32TLS_20220822T184205.SAFE,S2A_OPER_MSI_L2A_TL_ATOS_20220822T184205_A037428_T32TLS_N04.00,sentinel-2a,sentinel-2,2022-08-22T10:38:17.123000Z,17.534879,
S2B_23KLQ_20220822_0_L2A,1308.951548,S2B_MSIL2A_20220822T132239_N0400_R038_T23KLQ_20220822T160312.SAFE,S2B_OPER_MSI_L2A_TL_2BPS_20220822T160312_A028521_T23KLQ_N04.00,sentinel-2b,sentinel-2,2022-08-22T13:28:36.305000Z,0.030348,
S2B_23KKQ_20220822_0_L2A,11834.2933,S2B_MSIL2A_20220822T132239_N0400_R038_T23KKQ_20220822T160312.SAFE,S2B_OPER_MSI_L2A_TL_2BPS_20220822T160312_A028521_T23KKQ_N04.00,sentinel-2b,sentinel-2,2022-08-22T13:28:41.517000Z,1.050826,
S2B_22KHV_20220822_0_L2A,12027.47412,S2B_MSIL2A_20220822T132239_N0400_R038_T22KHV_20220822T160312.SAFE,S2B_OPER_MSI_L2A_TL_2BPS_20220822T160312_A028521_T22KHV_N04.00,sentinel-2b,sentinel-2,2022-08-22T13:28:41.835000Z,1.066957,
S2B_23KLP_20220822_0_L2A,16.4668962,S2B_MSIL2A_20220822T132239_N0400_R038_T23KLP_20220822T160312.SAFE,S2B_OPER_MSI_L2A_TL_2BPS_20220822T160312_A028521_T23KLP_N04.00,sentinel-2b,sentinel-2,2022-08-22T13:28:46.236000Z,1.98882,
S2B_22KHU_20220822_0_L2A,11190.10412,S2B_MSIL2A_20220822T132239_N0400_R038_T22KHU_20220822T160312.SAFE,S2B_OPER_MSI_L2A_TL_2BPS_20220822T160312_A028521_T22KHU_N04.00,sentinel-2b,sentinel-2,2022-08-22T13:28:56.010000Z,45.456755,
S2B_23KKP_20220822_0_L2A,10027.65865,S2B_MSIL2A_20220822T132239_N0400_R038_T23KKP_20220822T160312.SAFE,S2B_OPER_MSI_L2A_TL_2BPS_20220822T160312_A028521_T23KKP_N04.00,sentinel-2b,sentinel-2,2022-08-22T13:28:56.047000Z,46.730062,
S2B_19KCB_20220822_0_L2A,3694.651031,S2B_MSIL2A_20220822T145729_N0400_R039_T19KCB_20220822T184327.SAFE,S2B_OPER_MSI_L2A_TL_2BPS_20220822T184327_A028522_T19KCB_N04.00,sentinel-2b,sentinel-2,2022-08-22T15:07:33.879000Z,0.258767,
S2B_19KBB_20220822_0_L2A,12047.03525,S2B_MSIL2A_20220822T145729_N0400_R039_T19KBB_20220822T184327.SAFE,S2B_OPER_MSI_L2A_TL_2BPS_20220822T184327_A028522_T19KBB_N04.00,sentinel-2b,sentinel-2,2022-08-22T15:07:37.544000Z,4.780843,
S2B_19KCA_20220822_0_L2A,1487.72017,S2B_MSIL2A_20220822T145729_N0400_R039_T19KCA_20220822T184327.SAFE,S2B_OPER_MSI_L2A_TL_2BPS_20220822T184327_A028522_T19KCA_N04.00,sentinel-2b,sentinel-2,2022-08-22T15:07:46.955000Z,8.083142,
S2B_19KBA_20220822_0_L2A,11902.50714,S2B_MSIL2A_20220822T145729_N0400_R039_T19KBA_20220822T184327.SAFE,S2B_OPER_MSI_L2A_TL_2BPS_20220822T184327_A028522_T19KBA_N04.00,sentinel-2b,sentinel-2,2022-08-22T15:07:51.897000Z,59.970909,
S2B_17SKU_20220822_0_L2A,9547.50722,S2B_MSIL2A_20220822T161829_N0400_R040_T17SKU_20220822T191309.SAFE,S2B_OPER_MSI_L2A_TL_2BPS_20220822T191309_A028523_T17SKU_N04.00,sentinel-2b,sentinel-2,2022-08-22T16:33:47.671000Z,97.705299,
S2B_16SGD_20220822_0_L2A,12045.64749,S2B_MSIL2A_20220822T161829_N0400_R040_T16SGD_20220822T191309.SAFE,S2B_OPER_MSI_L2A_TL_2BPS_20220822T191309_A028523_T16SGD_N04.00,sentinel-2b,sentinel-2,2022-08-22T16:33:49.918000Z,99.478024,
S2B_17SKT_20220822_0_L2A,6437.947312,S2B_MSIL2A_20220822T161829_N0400_R040_T17SKT_20220822T191309.SAFE,S2B_OPER_MSI_L2A_TL_2BPS_20220822T191309_A028523_T17SKT_N04.00,sentinel-2b,sentinel-2,2022-08-22T16:34:02.232000Z,97.599483,
S2B_16SGC_20220822_0_L2A,11875.28065,S2B_MSIL2A_20220822T161829_N0400_R040_T16SGC_20220822T191309.SAFE,S2B_OPER_MSI_L2A_TL_2BPS_20220822T191309_A028523_T16SGC_N04.00,sentinel-2b,sentinel-2,2022-08-22T16:34:04.183000Z,99.71022,
S2A_14TQM_20220822_0_L2A,12045.67895,S2A_MSIL2A_20220822T170901_N0400_R112_T14TQM_20220823T005402.SAFE,S2A_OPER_MSI_L2A_TL_ATOS_20220823T005402_A037432_T14TQM_N04.00,sentinel-2a,sentinel-2,2022-08-22T17:22:24.533000Z,22.265048,
S2A_15TTG_20220822_0_L2A,12047.12255,S2A_MSIL2A_20220822T170901_N0400_R112_T15TTG_20220823T005402.SAFE,S2A_OPER_MSI_L2A_TL_ATOS_20220823T005402_A037432_T15TTG_N04.00,sentinel-2a,sentinel-2,2022-08-22T17:22:24.555000Z,22.246993,
S2A_14TPM_20220822_0_L2A,5979.079849,S2A_MSIL2A_20220822T170901_N0400_R112_T14TPM_20220823T005402.SAFE,S2A_OPER_MSI_L2A_TL_ATOS_20220823T005402_A037432_T14TPM_N04.00,sentinel-2a,sentinel-2,2022-08-22T17:22:27.216000Z,11.066669,
S2A_15TTF_20220822_0_L2A,12047.11884,S2A_MSIL2A_20220822T170901_N0400_R112_T15TTF_20220823T005402.SAFE,S2A_OPER_MSI_L2A_TL_ATOS_20220823T005402_A037432_T15TTF_N04.00,sentinel-2a,sentinel-2,2022-08-22T17:22:38.943000Z,33.215094,
S2A_14TQL_20220822_0_L2A,12045.67495,S2A_MSIL2A_20220822T170901_N0400_R112_T14TQL_20220823T005402.SAFE,S2A_OPER_MSI_L2A_TL_ATOS_20220823T005402_A037432_T14TQL_N04.00,sentinel-2a,sentinel-2,2022-08-22T17:22:39.212000Z,33.422115,
S2A_14TPL_20220822_0_L2A,8316.234044,S2A_MSIL2A_20220822T170901_N0400_R112_T14TPL_20220823T005402.SAFE,S2A_OPER_MSI_L2A_TL_ATOS_20220823T005402_A037432_T14TPL_N04.00,sentinel-2a,sentinel-2,2022-08-22T17:22:42.163000Z,26.06467,
S2A_11SKD_20220822_0_L2A,8076.34665,S2A_MSIL2A_20220822T184931_N0400_R113_T11SKD_20220823T002301.SAFE,S2A_OPER_MSI_L2A_TL_ATOS_20220823T002301_A037433_T11SKD_N04.00,sentinel-2a,sentinel-2,2022-08-22T19:03:45.398000Z,0.015704,
S2A_10SGJ_20220822_0_L2A,9989.802426,S2A_MSIL2A_20220822T184931_N0400_R113_T10SGJ_20220823T002301.SAFE,S2A_OPER_MSI_L2A_TL_ATOS_20220823T002301_A037433_T10SGJ_N04.00,sentinel-2a,sentinel-2,2022-08-22T19:03:46.057000Z,0.008677,
S2A_35HLC_20220824_0_L2A,8693.877719,S2A_MSIL2A_20220824T074621_N0400_R135_T35HLC_20220824T115804.SAFE,S2A_OPER_MSI_L2A_TL_ATOS_20220824T115804_A037455_T35HLC_N04.00,sentinel-2a,sentinel-2,2022-08-24T08:19:55.480000Z,0.04493,
S2A_35ULB_20220824_0_L2A,11523.49271,S2A_MSIL2A_20220824T093051_N0400_R136_T35ULB_20220824T140507.SAFE,S2A_OPER_MSI_L2A_TL_ATOS_20220824T140507_A037456_T35ULB_N04.00,sentinel-2a,sentinel-2,2022-08-24T09:35:21.162000Z,21.462372,
S2A_34UFG_20220824_0_L2A,3183.259333,S2A_MSIL2A_20220824T093051_N0400_R136_T34UFG_20220824T140507.SAFE,S2A_OPER_MSI_L2A_TL_ATOS_20220824T140507_A037456_T34UFG_N04.00,sentinel-2a,sentinel-2,2022-08-24T09:35:24.574000Z,37.880957,
S2A_35ULA_20220824_0_L2A,12058.71908,S2A_MSIL2A_20220824T093051_N0400_R136_T35ULA_20220824T140507.SAFE,S2A_OPER_MSI_L2A_TL_ATOS_20220824T140507_A037456_T35ULA_N04.00,sentinel-2a,sentinel-2,2022-08-24T09:35:35.261000Z,0.244445,
S2A_34UFF_20220824_0_L2A,5735.239118,S2A_MSIL2A_20220824T093051_N0400_R136_T34UFF_20220824T140507.SAFE,S2A_OPER_MSI_L2A_TL_ATOS_20220824T140507_A037456_T34UFF_N04.00,sentinel-2a,sentinel-2,2022-08-24T09:35:38.501000Z,11.373875,
S2B_32TMT_20220824_0_L2A,9798.650924,S2B_MSIL2A_20220824T101559_N0400_R065_T32TMT_20220824T131202.SAFE,S2B_OPER_MSI_L2A_TL_2BPS_20220824T131202_A028548_T32TMT_N04.00,sentinel-2b,sentinel-2,2022-08-24T10:27:49.320000Z,58.582067,
S2A_23KLQ_20220824_0_L2A,12058.6754,S2A_MSIL2A_20220824T131301_N0400_R138_T23KLQ_20220824T200706.SAFE,S2A_OPER_MSI_L2A_TL_ATOS_20220824T200706_A037458_T23KLQ_N04.00,sentinel-2a,sentinel-2,2022-08-24T13:18:54.667000Z,34.135258,
S2A_23KKQ_20220824_0_L2A,4934.533508,S2A_MSIL2A_20220824T131301_N0400_R138_T23KKQ_20220824T200706.SAFE,S2A_OPER_MSI_L2A_TL_ATOS_20220824T200706_A037458_T23KKQ_N04.00,sentinel-2a,sentinel-2,2022-08-24T13:18:57.589000Z,17.368555,
S2A_22KHV_20220824_0_L2A,3226.431696,S2A_MSIL2A_20220824T131301_N0400_R138_T22KHV_20220824T200706.SAFE,S2A_OPER_MSI_L2A_TL_ATOS_20220824T200706_A037458_T22KHV_N04.00,sentinel-2a,sentinel-2,2022-08-24T13:18:58.343000Z,14.013973,
S2A_23KLP_20220824_0_L2A,12058.6764,S2A_MSIL2A_20220824T131301_N0400_R138_T23KLP_20220824T200706.SAFE,S2A_OPER_MSI_L2A_TL_ATOS_20220824T200706_A037458_T23KLP_N04.00,sentinel-2a,sentinel-2,2022-08-24T13:19:09.405000Z,30.193198,
S2A_22KHU_20220824_0_L2A,6156.769165,S2A_MSIL2A_20220824T131301_N0400_R138_T22KHU_20220824T200706.SAFE,S2A_OPER_MSI_L2A_TL_ATOS_20220824T200706_A037458_T22KHU_N04.00,sentinel-2a,sentinel-2,2022-08-24T13:19:12.147000Z,77.504921,
S2A_23KKP_20220824_0_L2A,7384.165864,S2A_MSIL2A_20220824T131301_N0400_R138_T23KKP_20220824T200706.SAFE,S2A_OPER_MSI_L2A_TL_ATOS_20220824T200706_A037458_T23KKP_N04.00,sentinel-2a,sentinel-2,2022-08-24T13:19:12.323000Z,77.491939,
S2A_19KCB_20220824_0_L2A,11750.40949,S2A_MSIL2A_20220824T144741_N0400_R139_T19KCB_20220824T220655.SAFE,S2A_OPER_MSI_L2A_TL_ATOS_20220824T220655_A037459_T19KCB_N04.00,sentinel-2a,sentinel-2,2022-08-24T14:57:50.777000Z,0.03139,
S2A_19KBB_20220824_0_L2A,1149.816759,S2A_MSIL2A_20220824T144741_N0400_R139_T19KBB_20220824T220655.SAFE,S2A_OPER_MSI_L2A_TL_ATOS_20220824T220655_A037459_T19KBB_N04.00,sentinel-2a,sentinel-2,2022-08-24T14:57:56.040000Z,0.180583,
S2A_19KCA_20220824_0_L2A,12058.67001,S2A_MSIL2A_20220824T144741_N0400_R139_T19KCA_20220824T220655.SAFE,S2A_OPER_MSI_L2A_TL_ATOS_20220824T220655_A037459_T19KCA_N04.00,sentinel-2a,sentinel-2,2022-08-24T14:58:05.210000Z,11.407109,
S2A_19KBA_20220824_0_L2A,3646.069523,S2A_MSIL2A_20220824T144741_N0400_R139_T19KBA_20220824T220655.SAFE,S2A_OPER_MSI_L2A_TL_ATOS_20220824T220655_A037459_T19KBA_N04.00,sentinel-2a,sentinel-2,2022-08-24T14:58:08.512000Z,28.678447,
S2A_17SKU_20220824_0_L2A,10606.033,S2A_MSIL2A_20220824T160841_N0400_R140_T17SKU_20220825T000902.SAFE,S2A_OPER_MSI_L2A_TL_ATOS_20220825T000902_A037460_T17SKU_N04.00,sentinel-2a,sentinel-2,2022-08-24T16:24:03.845000Z,99.688411,
S2A_16SGD_20220824_0_L2A,5154.116707,S2A_MSIL2A_20220824T160841_N0400_R140_T16SGD_20220825T000902.SAFE,S2A_OPER_MSI_L2A_TL_ATOS_20220825T000902_A037460_T16SGD_N04.00,sentinel-2a,sentinel-2,2022-08-24T16:24:05.050000Z,99.976337,
S2A_17SKT_20220824_0_L2A,12043.37519,S2A_MSIL2A_20220824T160841_N0400_R140_T17SKT_20220825T000902.SAFE,S2A_OPER_MSI_L2A_TL_ATOS_20220825T000902_A037460_T17SKT_N04.00,sentinel-2a,sentinel-2,2022-08-24T16:24:18.163000Z,99.086225,
S2A_16SGC_20220824_0_L2A,7325.075179,S2A_MSIL2A_20220824T160841_N0400_R140_T16SGC_20220825T000902.SAFE,S2A_OPER_MSI_L2A_TL_ATOS_20220825T000902_A037460_T16SGC_N04.00,sentinel-2a,sentinel-2,2022-08-24T16:24:19.880000Z,99.679017,
S2B_11SKD_20220824_0_L2A,11996.02003,S2B_MSIL2A_20220824T183919_N0400_R070_T11SKD_20220824T230532.SAFE,S2B_OPER_MSI_L2A_TL_2BPS_20220824T230532_A028553_T11SKD_N04.00,sentinel-2b,sentinel-2,2022-08-24T18:53:36.954000Z,0.018506,
S2B_10SGJ_20220824_0_L2A,11036.36784,S2B_MSIL2A_20220824T183919_N0400_R070_T10SGJ_20220824T230532.SAFE,S2B_OPER_MSI_L2A_TL_2BPS_20220824T230532_A028553_T10SGJ_N04.00,sentinel-2b,sentinel-2,2022-08-24T18:53:37.714000Z,0.018145,
S2A_52SDG_20220825_0_L2A,10986.10865,S2A_MSIL2A_20220825T021541_N0400_R003_T52SDG_20220826T185601.SAFE,S2A_OPER_MSI_L2A_TL_ATOS_20220826T185601_A037466_T52SDG_N04.00,sentinel-2a,sentinel-2,2022-08-25T02:27:20.938000Z,99.975157,
S2B_16TGN_20220825_0_L2A,12045.68296,S2B_MSIL2A_20220825T162839_N0400_R083_T16TGN_20220825T223603.SAFE,S2B_OPER_MSI_L2A_TL_2BPS_20220825T223603_A028566_T16TGN_N04.00,sentinel-2b,sentinel-2,2022-08-25T16:41:34.211000Z,92.383784,
S2B_16TFN_20220825_0_L2A,12057.82964,S2B_MSIL2A_20220825T162839_N0400_R083_T16TFN_20220825T223603.SAFE,S2B_OPER_MSI_L2A_TL_2BPS_20220825T223603_A028566_T16TFN_N04.00,sentinel-2b,sentinel-2,2022-08-25T16:41:37.731000Z,99.280268,
S2A_40RCN_20220826_0_L2A,12058.67734,S2A_MSIL2A_20220826T064641_N0400_R020_T40RCN_20220826T101659.SAFE,S2A_OPER_MSI_L2A_TL_ATOS_20220826T101659_A037483_T40RCN_N04.00,sentinel-2a,sentinel-2,2022-08-26T07:02:53.890000Z,0.022867,
S2A_40RBN_20220826_0_L2A,8854.495972,S2A_MSIL2A_20220826T064641_N0400_R020_T40RBN_20220826T101659.SAFE,S2A_OPER_MSI_L2A_TL_ATOS_20220826T101659_A037483_T40RBN_N04.00,sentinel-2a,sentinel-2,2022-08-26T07:02:57.277000Z,0.517274,
S2A_39RZH_20220826_0_L2A,8141.637023,S2A_MSIL2A_20220826T064641_N0400_R020_T39RZH_20220826T101659.SAFE,S2A_OPER_MSI_L2A_TL_ATOS_20220826T101659_A037483_T39RZH_N04.00,sentinel-2a,sentinel-2,2022-08-26T07:02:57.822000Z,0.613059,
S2B_23KPR_20220826_0_L2A,12057.79824,S2B_MSIL2A_20220826T130249_N0400_R095_T23KPR_20220826T164420.SAFE,S2B_OPER_MSI_L2A_TL_2BPS_20220826T164420_A028578_T23KPR_N04.00,sentinel-2b,sentinel-2,2022-08-26T13:08:22.121000Z,63.88939,
S2B_23KNR_20220826_0_L2A,6626.590267,S2B_MSIL2A_20220826T130249_N0400_R095_T23KNR_20220826T164420.SAFE,S2B_OPER_MSI_L2A_TL_2BPS_20220826T164420_A028578_T23KNR_N04.00,sentinel-2b,sentinel-2,2022-08-26T13:08:25.230000Z,71.561629,
S2B_23KPQ_20220826_0_L2A,12057.79934,S2B_MSIL2A_20220826T130249_N0400_R095_T23KPQ_20220826T164420.SAFE,S2B_OPER_MSI_L2A_TL_2BPS_20220826T164420_A028578_T23KPQ_N04.00,sentinel-2b,sentinel-2,2022-08-26T13:08:36.598000Z,89.523494,
S2B_23KNQ_20220826_0_L2A,9296.741752,S2B_MSIL2A_20220826T130249_N0400_R095_T23KNQ_20220826T164420.SAFE,S2B_OPER_MSI_L2A_TL_2BPS_20220826T164420_A028578_T23KNQ_N04.00,sentinel-2b,sentinel-2,2022-08-26T13:08:40.062000Z,99.552691,
S2B_17RMP_20220826_0_L2A,12064.34508,S2B_MSIL2A_20220826T155819_N0400_R097_T17RMP_20220826T204029.SAFE,S2B_OPER_MSI_L2A_TL_2BPS_20220826T204029_A028580_T17RMP_N04.00,sentinel-2b,sentinel-2,2022-08-26T16:15:00.173000Z,60.56183,
S2A_11SLT_20220826_0_L2A,12058.68898,S2A_MSIL2A_20220826T182931_N0400_R027_T11SLT_20220827T010106.SAFE,S2A_OPER_MSI_L2A_TL_ATOS_20220827T010106_A037490_T11SLT_N04.00,sentinel-2a,sentinel-2,2022-08-26T18:45:15.686000Z,15.248382,
S2A_59GPM_20220826_0_L2A,12057.83131,S2A_MSIL2A_20220826T222601_N0400_R029_T59GPM_20220827T024755.SAFE,S2A_OPER_MSI_L2A_TL_ATOS_20220827T024755_A037492_T59GPM_N04.00,sentinel-2a,sentinel-2,2022-08-26T22:28:30.341000Z,74.096513,
S2B_52SEG_20220827_0_L2A,12064.05682,S2B_MSIL2A_20220827T020659_N0400_R103_T52SEG_20220827T042222.SAFE,S2B_OPER_MSI_L2A_TL_2BPS_20220827T042222_A028586_T52SEG_N04.00,sentinel-2b,sentinel-2,2022-08-27T02:17:09.155000Z,0.685797,
S2B_52SDG_20220827_0_L2A,9508.304835,S2B_MSIL2A_20220827T020659_N0400_R103_T52SDG_20220827T042222.SAFE,S2B_OPER_MSI_L2A_TL_2BPS_20220827T042222_A028586_T52SDG_N04.00,sentinel-2b,sentinel-2,2022-08-27T02:17:12.597000Z,0.472396,
S2B_39RVK_20220827_0_L2A,12064.34445,S2B_MSIL2A_20220827T070619_N0400_R106_T39RVK_20220827T093948.SAFE,S2B_OPER_MSI_L2A_TL_2BPS_20220827T093948_A028589_T39RVK_N04.00,sentinel-2b,sentinel-2,2022-08-27T07:22:20.532000Z,0.035614,
S2A_35HLC_20220827_0_L2A,11274.24733,S2A_MSIL2A_20220827T075621_N0400_R035_T35HLC_20220827T123502.SAFE,S2A_OPER_MSI_L2A_TL_ATOS_20220827T123502_A037498_T35HLC_N04.00,sentinel-2a,sentinel-2,2022-08-27T08:29:51.031000Z,2.841297,
S2A_35ULB_20220827_0_L2A,12058.72029,S2A_MSIL2A_20220827T093601_N0400_R036_T35ULB_20220827T142655.SAFE,S2A_OPER_MSI_L2A_TL_ATOS_20220827T142655_A037499_T35ULB_N04.00,sentinel-2a,sentinel-2,2022-08-27T09:45:18.251000Z,0.000116,
S2A_34UFG_20220827_0_L2A,12057.85022,S2A_MSIL2A_20220827T093601_N0400_R036_T34UFG_20220827T142655.SAFE,S2A_OPER_MSI_L2A_TL_ATOS_20220827T142655_A037499_T34UFG_N04.00,sentinel-2a,sentinel-2,2022-08-27T09:45:21.894000Z,0.007966,
S2A_35ULA_20220827_0_L2A,11786.6292,S2A_MSIL2A_20220827T093601_N0400_R036_T35ULA_20220827T142655.SAFE,S2A_OPER_MSI_L2A_TL_ATOS_20220827T142655_A037499_T35ULA_N04.00,sentinel-2a,sentinel-2,2022-08-27T09:45:31.979000Z,0.007471,
S2A_34UFF_20220827_0_L2A,12057.84885,S2A_MSIL2A_20220827T093601_N0400_R036_T34UFF_20220827T142655.SAFE,S2A_OPER_MSI_L2A_TL_ATOS_20220827T142655_A037499_T34UFF_N04.00,sentinel-2a,sentinel-2,2022-08-27T09:45:36.385000Z,1.525008,
S2B_32TMT_20220827_0_L2A,12064.34851,S2B_MSIL2A_20220827T102559_N0400_R108_T32TMT_20220827T132155.SAFE,S2B_OPER_MSI_L2A_TL_2BPS_20220827T132155_A028591_T32TMT_N04.00,sentinel-2b,sentinel-2,2022-08-27T10:37:46.021000Z,79.678261,
S2B_32TLT_20220827_0_L2A,12058.70883,S2B_MSIL2A_20220827T102559_N0400_R108_T32TLT_20220827T132155.SAFE,S2B_OPER_MSI_L2A_TL_2BPS_20220827T132155_A028591_T32TLT_N04.00,sentinel-2b,sentinel-2,2022-08-27T10:37:50.331000Z,60.398936,
S2B_32TLS_20220827_0_L2A,12058.70749,S2B_MSIL2A_20220827T102559_N0400_R108_T32TLS_20220827T132155.SAFE,S2B_OPER_MSI_L2A_TL_2BPS_20220827T132155_A028591_T32TLS_N04.00,sentinel-2b,sentinel-2,2022-08-27T10:38:04.656000Z,22.491212,
S2A_23KLQ_20220827_0_L2A,1080.764732,S2A_MSIL2A_20220827T132251_N0400_R038_T23KLQ_20220827T200157.SAFE,S2A_OPER_MSI_L2A_TL_ATOS_20220827T200157_A037501_T23KLQ_N04.00,sentinel-2a,sentinel-2,2022-08-27T13:28:47.422000Z,0.003479,
S2A_23KKQ_20220827_0_L2A,11740.92821,S2A_MSIL2A_20220827T132251_N0400_R038_T23KKQ_20220827T200157.SAFE,S2A_OPER_MSI_L2A_TL_ATOS_20220827T200157_A037501_T23KKQ_N04.00,sentinel-2a,sentinel-2,2022-08-27T13:28:53.109000Z,0.028719,
S2A_22KHV_20220827_0_L2A,12027.47412,S2A_MSIL2A_20220827T132251_N0400_R038_T22KHV_20220827T200157.SAFE,S2A_OPER_MSI_L2A_TL_ATOS_20220827T200157_A037501_T22KHV_N04.00,sentinel-2a,sentinel-2,2022-08-27T13:28:53.438000Z,0.037037,
S2A_23KLP_20220827_0_L2A,0.626921733,S2A_MSIL2A_20220827T132251_N0400_R038_T23KLP_20220827T200157.SAFE,S2A_OPER_MSI_L2A_TL_ATOS_20220827T200157_A037501_T23KLP_N04.00,sentinel-2a,sentinel-2,2022-08-27T13:28:57.329000Z,0.150716,
S2A_22KHU_20220827_0_L2A,11007.76812,S2A_MSIL2A_20220827T132251_N0400_R038_T22KHU_20220827T200157.SAFE,S2A_OPER_MSI_L2A_TL_ATOS_20220827T200157_A037501_T22KHU_N04.00,sentinel-2a,sentinel-2,2022-08-27T13:29:07.614000Z,15.591642,
S2A_23KKP_20220827_0_L2A,9803.935196,S2A_MSIL2A_20220827T132251_N0400_R038_T23KKP_20220827T200157.SAFE,S2A_OPER_MSI_L2A_TL_ATOS_20220827T200157_A037501_T23KKP_N04.00,sentinel-2a,sentinel-2,2022-08-27T13:29:07.669000Z,17.802449,
S2A_19KCB_20220827_0_L2A,3450.149814,S2A_MSIL2A_20220827T145741_N0400_R039_T19KCB_20220827T221202.SAFE,S2A_OPER_MSI_L2A_TL_ATOS_20220827T221202_A037502_T19KCB_N04.00,sentinel-2a,sentinel-2,2022-08-27T15:07:45.374000Z,0.003491,
S2A_19KBB_20220827_0_L2A,12047.03525,S2A_MSIL2A_20220827T145741_N0400_R039_T19KBB_20220827T221202.SAFE,S2A_OPER_MSI_L2A_TL_ATOS_20220827T221202_A037502_T19KBB_N04.00,sentinel-2a,sentinel-2,2022-08-27T15:07:49.155000Z,0.479511,
S2A_19KCA_20220827_0_L2A,1244.032041,S2A_MSIL2A_20220827T145741_N0400_R039_T19KCA_20220827T221202.SAFE,S2A_OPER_MSI_L2A_TL_ATOS_20220827T221202_A037502_T19KCA_N04.00,sentinel-2a,sentinel-2,2022-08-27T15:07:58.179000Z,1.180033,
S2A_19KBA_20220827_0_L2A,11806.32946,S2A_MSIL2A_20220827T145741_N0400_R039_T19KBA_20220827T221202.SAFE,S2A_OPER_MSI_L2A_TL_ATOS_20220827T221202_A037502_T19KBA_N04.00,sentinel-2a,sentinel-2,2022-08-27T15:08:03.515000Z,41.448268,
